"","cell","year"
"15712",30396,2017
"15713",30402,2017
"15714",30117,2015
"15715",30423,2015
"15716",30423,2013
"15717",30424,2013
"15718",30118,2016
"15719",30424,2016
"15720",30425,2016
"15721",30425,2019
"15722",30426,2012
"15723",30426,2013
"15724",30425,2014
"15725",30426,2014
"15726",30426,2015
"15727",30426,2016
"15728",30427,2016
"15729",30426,2017
"15730",30426,2018
"15731",30427,2018
"15732",30732,2018
"15733",30426,2019
"15734",30425,2023
"15735",30426,2023
"15736",30427,2023
"15737",30425,2024
"15738",30426,2024
"15739",30122,2012
"15740",30428,2012
"15741",30428,2015
"15742",30587,2012
"15743",30281,2013
"15744",30587,2013
"15745",30647,2021
"15746",30342,2014
"15747",30647,2014
"15748",30648,2014
"15749",30342,2016
"15750",30647,2016
"15751",30648,2016
"15752",30648,2019
"15753",30649,2019
"15754",30341,2021
"15755",30342,2021
"15756",30648,2021
"15757",30648,2022
"15758",30342,2023
"15759",30648,2023
"15760",30649,2021
"15761",30650,2012
"15762",30651,2012
"15763",30657,2017
"15764",30658,2017
"15765",30657,2018
"15766",30658,2018
"15767",30657,2020
"15768",30658,2020
"15769",30963,2020
"15770",30964,2020
"15771",30657,2021
"15772",30658,2021
"15773",30657,2023
"15774",30658,2023
"15775",30987,2023
"15776",30988,2023
"15777",30989,2023
"15778",30691,2017
"15779",30385,2023
"15780",30386,2023
"15781",30691,2023
"15782",30692,2023
"15783",30700,2017
"15784",30712,2021
"15785",30425,2013
"15786",30731,2013
"15787",30731,2017
"15788",30430,2024
"15789",30736,2024
"15790",30737,2024
"15791",30448,2019
"15792",30754,2019
"15793",30772,2020
"15794",30773,2020
"15795",30784,2018
"15796",30785,2018
"15797",30783,2022
"15798",30784,2022
"15799",30783,2024
"15800",30784,2024
"15801",30789,2021
"15802",30789,2022
"15803",30790,2022
"15804",30484,2021
"15805",30790,2021
"15806",30484,2023
"15807",30790,2023
"15808",30805,2018
"15809",30806,2018
"15810",30805,2021
"15811",30805,2022
"15812",30842,2018
"15813",30842,2021
"15814",30842,2022
"15815",31148,2022
"15816",30842,2024
"15817",30619,2017
"15818",30620,2017
"15819",30925,2017
"15820",30926,2017
"15821",30946,2019
"15822",31252,2019
"15823",30946,2024
"15824",30646,2022
"15825",30952,2022
"15826",30954,2015
"15827",30955,2015
"15828",30649,2016
"15829",30954,2016
"15830",30955,2016
"15831",30648,2017
"15832",30649,2017
"15833",30954,2017
"15834",30955,2017
"15835",30648,2018
"15836",30649,2018
"15837",30954,2018
"15838",30955,2018
"15839",30658,2015
"15840",30659,2015
"15841",30964,2015
"15842",30965,2015
"15843",30963,2023
"15844",30964,2023
"15845",30974,2022
"15846",30975,2022
"15847",31280,2022
"15848",31281,2022
"15849",30983,2012
"15850",30984,2012
"15851",30983,2013
"15852",30984,2013
"15853",30982,2014
"15854",30983,2014
"15855",30983,2016
"15856",30982,2017
"15857",30983,2017
"15858",30982,2018
"15859",30983,2018
"15860",30983,2019
"15861",30984,2019
"15862",30982,2021
"15863",30983,2021
"15864",30982,2022
"15865",30983,2022
"15866",30982,2023
"15867",30983,2023
"15868",30983,2024
"15869",30983,2011
"15870",30984,2011
"15871",30985,2011
"15872",31289,2011
"15873",31290,2011
"15874",31291,2011
"15875",30984,2018
"15876",31290,2018
"15877",31290,2019
"15878",30984,2022
"15879",31290,2022
"15880",30984,2023
"15881",30985,2023
"15882",31290,2023
"15883",31291,2023
"15884",30988,2011
"15885",30988,2015
"15886",30987,2017
"15887",30988,2017
"15888",30989,2017
"15889",30987,2018
"15890",30988,2018
"15891",30989,2018
"15892",31294,2018
"15893",30988,2019
"15894",30988,2020
"15895",30988,2021
"15896",31294,2023
"15897",30988,2024
"15898",31294,2024
"15899",31033,2014
"15900",31036,2017
"15901",31035,2018
"15902",31036,2018
"15903",31341,2018
"15904",31342,2018
"15905",31046,2023
"15906",31047,2014
"15907",31050,2020
"15908",31054,2016
"15909",31054,2018
"15910",31054,2020
"15911",31054,2022
"15912",31055,2022
"15913",31360,2022
"15914",31361,2022
"15915",31054,2024
"15916",31063,2019
"15917",31089,2023
"15918",31091,2016
"15919",31397,2016
"15920",31091,2018
"15921",31397,2018
"15922",31091,2021
"15923",31397,2021
"15924",31091,2022
"15925",31094,2019
"15926",30791,2022
"15927",31097,2022
"15928",31098,2024
"15929",31112,2024
"15930",31113,2024
"15931",31120,2021
"15932",30814,2022
"15933",31120,2022
"15934",31138,2024
"15935",31146,2018
"15936",31147,2018
"15937",31452,2018
"15938",31453,2018
"15939",31147,2022
"15940",31247,2017
"15941",31250,2020
"15942",31255,2016
"15943",31263,2020
"15944",31569,2020
"15945",30962,2024
"15946",30963,2024
"15947",31268,2024
"15948",31269,2024
"15949",31271,2024
"15950",31272,2012
"15951",31272,2017
"15952",31272,2024
"15953",31273,2012
"15954",31579,2012
"15955",31272,2015
"15956",31273,2015
"15957",31286,2019
"15958",31287,2019
"15959",31288,2019
"15960",31289,2019
"15961",30984,2014
"15962",31289,2014
"15963",31290,2014
"15964",31321,2022
"15965",31322,2022
"15966",31342,2012
"15967",31343,2012
"15968",31648,2012
"15969",31649,2012
"15970",31342,2013
"15971",31342,2014
"15972",31342,2016
"15973",31343,2016
"15974",31648,2016
"15975",31342,2017
"15976",31342,2019
"15977",31342,2021
"15978",31343,2013
"15979",31048,2020
"15980",31354,2020
"15981",31048,2021
"15982",31354,2021
"15983",31048,2022
"15984",31049,2022
"15985",31354,2022
"15986",31355,2022
"15987",31355,2023
"15988",31360,2021
"15989",31361,2018
"15990",31361,2020
"15991",31089,2021
"15992",31090,2021
"15993",31395,2021
"15994",31396,2021
"15995",31399,2019
"15996",31399,2023
"15997",31399,2024
"15998",31411,2019
"15999",31412,2019
"16000",31411,2023
"16001",31414,2021
"16002",31415,2021
"16003",31721,2021
"16004",31416,2021
"16005",31417,2021
"16006",31722,2021
"16007",31723,2021
"16008",31425,2016
"16009",31436,2013
"16010",31742,2013
"16011",31435,2014
"16012",31436,2014
"16013",31741,2014
"16014",31742,2014
"16015",31435,2015
"16016",31436,2015
"16017",31741,2015
"16018",31742,2015
"16019",31435,2016
"16020",31436,2016
"16021",31435,2017
"16022",31436,2017
"16023",31741,2017
"16024",31742,2017
"16025",31436,2018
"16026",31436,2019
"16027",31742,2019
"16028",31436,2020
"16029",31435,2021
"16030",31436,2021
"16031",31443,2024
"16032",31445,2024
"16033",31451,2022
"16034",31452,2022
"16035",31757,2022
"16036",31758,2022
"16037",31177,2016
"16038",31178,2016
"16039",31483,2016
"16040",31484,2016
"16041",31177,2017
"16042",31178,2017
"16043",31483,2017
"16044",31484,2017
"16045",31177,2020
"16046",31178,2020
"16047",31483,2020
"16048",31484,2020
"16049",31178,2015
"16050",31179,2015
"16051",31180,2015
"16052",31484,2015
"16053",31485,2015
"16054",31486,2015
"16055",31485,2016
"16056",31178,2019
"16057",31179,2019
"16058",31180,2019
"16059",31484,2019
"16060",31485,2019
"16061",31486,2019
"16062",31179,2020
"16063",31485,2020
"16064",31178,2022
"16065",31179,2022
"16066",31484,2022
"16067",31485,2022
"16068",31178,2023
"16069",31179,2023
"16070",31484,2023
"16071",31485,2023
"16072",31485,2024
"16073",31560,2012
"16074",31561,2012
"16075",31560,2014
"16076",31561,2014
"16077",31560,2015
"16078",31561,2015
"16079",31560,2017
"16080",31561,2017
"16081",31560,2018
"16082",31560,2019
"16083",31560,2021
"16084",31561,2021
"16085",31866,2021
"16086",31867,2021
"16087",31560,2022
"16088",31561,2022
"16089",31561,2013
"16090",31562,2013
"16091",31866,2015
"16092",31867,2015
"16093",31560,2023
"16094",31561,2023
"16095",31866,2023
"16096",31867,2023
"16097",31561,2024
"16098",31867,2024
"16099",31565,2017
"16100",31566,2017
"16101",31264,2016
"16102",31265,2016
"16103",31570,2016
"16104",31571,2016
"16105",31264,2021
"16106",31265,2021
"16107",31570,2021
"16108",31571,2021
"16109",31570,2024
"16110",31571,2024
"16111",31576,2023
"16112",31577,2023
"16113",31581,2021
"16114",31581,2024
"16115",31597,2022
"16116",31655,2021
"16117",31353,2021
"16118",31659,2021
"16119",31660,2021
"16120",31660,2024
"16121",31662,2024
"16122",31666,2019
"16123",31666,2024
"16124",31399,2021
"16125",31704,2021
"16126",31705,2021
"16127",31400,2024
"16128",31706,2024
"16129",31411,2021
"16130",31412,2021
"16131",31717,2021
"16132",31718,2021
"16133",31718,2020
"16134",31718,2022
"16135",31718,2018
"16136",31719,2018
"16137",32025,2018
"16138",31719,2020
"16139",32025,2020
"16140",31732,2021
"16141",31733,2013
"16142",31733,2020
"16143",31733,2023
"16144",31435,2019
"16145",31741,2019
"16146",31741,2021
"16147",31742,2021
"16148",31746,2023
"16149",31748,2018
"16150",31748,2021
"16151",31447,2024
"16152",31448,2024
"16153",31753,2024
"16154",31754,2024
"16155",31759,2014
"16156",31780,2017
"16157",31790,2021
"16158",31792,2021
"16159",31549,2014
"16160",31550,2014
"16161",31855,2014
"16162",31856,2014
"16163",31855,2024
"16164",31856,2024
"16165",32161,2024
"16166",31855,2012
"16167",31856,2012
"16168",32161,2012
"16169",32162,2012
"16170",31855,2016
"16171",31856,2016
"16172",32161,2016
"16173",32162,2016
"16174",31855,2023
"16175",31856,2023
"16176",32161,2023
"16177",32162,2023
"16178",31863,2010
"16179",32169,2010
"16180",31863,2011
"16181",31863,2012
"16182",31863,2015
"16183",31864,2015
"16184",32169,2015
"16185",31863,2018
"16186",31863,2019
"16187",31864,2019
"16188",32169,2019
"16189",31863,2020
"16190",31864,2020
"16191",32169,2020
"16192",31863,2021
"16193",31864,2021
"16194",32169,2021
"16195",31863,2022
"16196",31864,2022
"16197",31865,2022
"16198",32170,2022
"16199",32171,2022
"16200",31865,2023
"16201",31866,2013
"16202",31866,2014
"16203",31866,2017
"16204",31866,2018
"16205",31866,2019
"16206",31866,2012
"16207",31867,2012
"16208",31868,2012
"16209",31867,2013
"16210",31867,2014
"16211",31868,2015
"16212",31866,2016
"16213",31867,2016
"16214",31867,2018
"16215",31867,2020
"16216",31868,2020
"16217",31872,2018
"16218",31875,2024
"16219",32181,2024
"16220",31876,2019
"16221",31575,2022
"16222",31880,2022
"16223",31881,2022
"16224",31881,2016
"16225",31882,2016
"16226",31881,2017
"16227",31882,2017
"16228",32187,2017
"16229",32188,2017
"16230",31881,2023
"16231",31882,2023
"16232",31882,2024
"16233",31887,2015
"16234",31888,2015
"16235",31887,2012
"16236",31888,2012
"16237",31889,2012
"16238",32193,2012
"16239",32194,2012
"16240",32195,2012
"16241",31888,2013
"16242",31888,2014
"16243",31888,2016
"16244",32194,2016
"16245",31888,2017
"16246",31888,2021
"16247",31889,2017
"16248",31889,2018
"16249",31889,2019
"16250",31889,2022
"16251",31889,2024
"16252",31598,2023
"16253",31599,2023
"16254",31904,2023
"16255",31905,2023
"16256",31905,2022
"16257",31906,2022
"16258",32211,2022
"16259",32212,2022
"16260",31918,2024
"16261",31935,2023
"16262",31952,2022
"16263",31953,2013
"16264",31954,2013
"16265",31953,2014
"16266",31954,2014
"16267",31953,2020
"16268",31954,2020
"16269",31953,2024
"16270",31954,2024
"16271",31662,2022
"16272",31663,2022
"16273",31968,2022
"16274",31969,2022
"16275",31969,2023
"16276",31970,2023
"16277",32275,2023
"16278",32276,2023
"16279",31969,2024
"16280",31970,2024
"16281",32275,2024
"16282",32276,2024
"16283",31970,2013
"16284",31970,2014
"16285",32276,2014
"16286",31970,2015
"16287",32276,2015
"16288",31970,2016
"16289",31970,2017
"16290",31970,2019
"16291",31971,2019
"16292",32276,2019
"16293",32277,2019
"16294",31970,2022
"16295",31971,2022
"16296",32276,2022
"16297",32277,2022
"16298",31971,2020
"16299",31972,2020
"16300",31973,2017
"16301",31974,2017
"16302",31973,2021
"16303",31974,2021
"16304",32279,2021
"16305",32280,2021
"16306",31974,2022
"16307",31978,2022
"16308",31979,2020
"16309",31993,2017
"16310",31992,2022
"16311",31993,2022
"16312",32299,2022
"16313",32020,2024
"16314",32021,2024
"16315",31714,2019
"16316",31715,2019
"16317",32020,2019
"16318",32021,2019
"16319",32021,2020
"16320",32021,2022
"16321",32021,2023
"16322",32022,2023
"16323",32022,2021
"16324",32023,2015
"16325",32023,2017
"16326",32023,2022
"16327",32023,2024
"16328",32024,2017
"16329",32025,2017
"16330",32024,2019
"16331",32025,2019
"16332",32024,2024
"16333",32025,2024
"16334",31721,2018
"16335",31722,2018
"16336",32027,2018
"16337",32028,2018
"16338",31721,2012
"16339",31722,2012
"16340",32027,2012
"16341",32028,2012
"16342",31721,2013
"16343",31722,2013
"16344",32027,2013
"16345",32028,2013
"16346",31721,2019
"16347",31722,2019
"16348",32027,2019
"16349",32028,2019
"16350",31721,2023
"16351",31722,2023
"16352",32027,2023
"16353",32028,2023
"16354",31721,2024
"16355",31722,2024
"16356",32027,2024
"16357",32028,2024
"16358",32038,2023
"16359",32039,2023
"16360",32344,2023
"16361",32345,2023
"16362",32042,2018
"16363",31736,2019
"16364",31737,2019
"16365",32042,2019
"16366",32043,2019
"16367",32042,2011
"16368",32043,2011
"16369",32042,2012
"16370",32043,2012
"16371",32043,2017
"16372",32044,2017
"16373",32043,2018
"16374",32042,2021
"16375",32043,2021
"16376",31736,2022
"16377",31737,2022
"16378",32042,2022
"16379",32043,2022
"16380",32045,2012
"16381",32046,2012
"16382",32351,2012
"16383",32352,2012
"16384",32045,2013
"16385",32046,2013
"16386",32351,2013
"16387",32352,2013
"16388",32046,2014
"16389",32046,2016
"16390",32352,2016
"16391",32045,2017
"16392",32046,2017
"16393",32352,2017
"16394",32046,2018
"16395",32046,2021
"16396",32046,2022
"16397",32352,2022
"16398",32046,2023
"16399",32047,2018
"16400",32046,2020
"16401",32047,2020
"16402",32353,2020
"16403",32047,2023
"16404",32046,2024
"16405",32047,2024
"16406",32352,2024
"16407",32353,2024
"16408",32068,2014
"16409",32068,2016
"16410",32068,2019
"16411",32067,2020
"16412",32068,2020
"16413",32073,2018
"16414",32077,2018
"16415",32078,2018
"16416",31771,2021
"16417",31772,2021
"16418",32077,2021
"16419",32078,2021
"16420",32094,2017
"16421",32095,2017
"16422",32094,2020
"16423",32095,2020
"16424",32094,2024
"16425",32094,2014
"16426",32095,2014
"16427",32400,2014
"16428",32401,2014
"16429",32095,2024
"16430",32400,2024
"16431",32401,2024
"16432",31791,2014
"16433",31792,2014
"16434",31793,2014
"16435",32097,2014
"16436",32098,2014
"16437",32099,2014
"16438",32117,2018
"16439",32118,2018
"16440",32117,2023
"16441",32117,2021
"16442",32118,2021
"16443",32167,2013
"16444",32171,2023
"16445",32172,2023
"16446",32173,2023
"16447",32174,2022
"16448",31872,2020
"16449",31873,2020
"16450",32177,2020
"16451",32178,2020
"16452",32179,2020
"16453",31876,2021
"16454",31877,2021
"16455",32182,2021
"16456",32183,2021
"16457",32188,2016
"16458",32192,2016
"16459",32193,2013
"16460",32194,2013
"16461",32195,2013
"16462",32500,2013
"16463",32194,2014
"16464",32195,2014
"16465",32500,2014
"16466",32501,2014
"16467",32193,2017
"16468",32194,2017
"16469",32195,2017
"16470",32500,2017
"16471",32194,2018
"16472",32194,2019
"16473",32194,2021
"16474",32500,2012
"16475",32501,2012
"16476",32196,2012
"16477",32196,2013
"16478",32195,2018
"16479",32196,2018
"16480",32195,2021
"16481",32196,2021
"16482",32195,2022
"16483",32196,2022
"16484",32246,2018
"16485",31943,2022
"16486",31944,2022
"16487",32249,2022
"16488",32250,2022
"16489",32258,2015
"16490",32259,2015
"16491",32258,2017
"16492",32259,2017
"16493",32258,2020
"16494",32258,2021
"16495",32258,2014
"16496",32259,2014
"16497",31965,2021
"16498",32271,2021
"16499",32275,2022
"16500",31970,2018
"16501",32276,2018
"16502",31971,2014
"16503",31972,2014
"16504",32277,2014
"16505",32278,2014
"16506",31970,2020
"16507",32276,2020
"16508",32277,2020
"16509",32278,2020
"16510",32279,2020
"16511",32278,2021
"16512",32278,2024
"16513",32279,2024
"16514",32584,2024
"16515",32585,2024
"16516",32284,2020
"16517",32286,2024
"16518",32298,2019
"16519",32299,2019
"16520",32019,2017
"16521",32020,2017
"16522",32325,2017
"16523",32326,2017
"16524",32326,2020
"16525",32326,2021
"16526",32326,2024
"16527",32335,2021
"16528",32340,2013
"16529",32646,2013
"16530",32351,2015
"16531",32352,2015
"16532",32353,2013
"16533",32353,2016
"16534",32352,2019
"16535",32353,2019
"16536",32361,2016
"16537",32362,2016
"16538",32361,2018
"16539",32369,2016
"16540",32370,2011
"16541",32676,2011
"16542",32369,2012
"16543",32370,2012
"16544",32676,2012
"16545",32369,2014
"16546",32370,2014
"16547",32675,2014
"16548",32676,2014
"16549",32369,2015
"16550",32370,2015
"16551",32675,2015
"16552",32676,2015
"16553",32370,2016
"16554",32675,2016
"16555",32676,2016
"16556",32370,2022
"16557",32676,2022
"16558",32370,2023
"16559",32676,2023
"16560",32369,2024
"16561",32370,2024
"16562",32676,2024
"16563",32371,2012
"16564",32372,2012
"16565",32371,2014
"16566",32371,2016
"16567",32371,2018
"16568",32372,2018
"16569",32371,2019
"16570",32371,2020
"16571",32400,2017
"16572",32402,2023
"16573",32403,2023
"16574",32708,2023
"16575",32709,2023
"16576",32403,2024
"16577",32404,2024
"16578",32423,2017
"16579",32424,2017
"16580",32729,2017
"16581",32730,2017
"16582",32118,2016
"16583",32424,2016
"16584",32423,2020
"16585",32424,2020
"16586",32425,2020
"16587",32729,2020
"16588",32730,2020
"16589",32731,2020
"16590",32425,2010
"16591",32425,2011
"16592",32119,2012
"16593",32424,2012
"16594",32425,2012
"16595",32426,2012
"16596",32119,2013
"16597",32424,2013
"16598",32425,2013
"16599",32426,2013
"16600",32425,2014
"16601",32425,2015
"16602",32119,2017
"16603",32425,2017
"16604",32426,2017
"16605",32119,2019
"16606",32425,2019
"16607",32426,2019
"16608",32119,2020
"16609",32426,2020
"16610",32425,2021
"16611",32426,2021
"16612",32119,2022
"16613",32425,2022
"16614",32426,2022
"16615",32425,2024
"16616",32463,2020
"16617",32464,2020
"16618",32462,2021
"16619",32463,2021
"16620",32769,2021
"16621",32462,2022
"16622",32463,2022
"16623",32768,2022
"16624",32769,2022
"16625",32462,2023
"16626",32463,2023
"16627",32769,2023
"16628",32469,2012
"16629",32469,2020
"16630",32163,2021
"16631",32469,2021
"16632",32469,2022
"16633",32476,2023
"16634",32477,2023
"16635",32782,2023
"16636",32783,2023
"16637",32477,2024
"16638",32482,2019
"16639",32483,2015
"16640",32483,2018
"16641",32490,2024
"16642",32492,2022
"16643",32493,2022
"16644",32492,2014
"16645",32493,2014
"16646",32798,2014
"16647",32799,2014
"16648",32191,2011
"16649",32192,2011
"16650",32497,2011
"16651",32498,2011
"16652",32191,2021
"16653",32192,2021
"16654",32497,2021
"16655",32498,2021
"16656",32191,2022
"16657",32192,2022
"16658",32193,2022
"16659",32497,2022
"16660",32498,2022
"16661",32499,2022
"16662",32499,2015
"16663",32499,2018
"16664",32500,2022
"16665",32500,2019
"16666",32503,2017
"16667",32503,2019
"16668",32503,2024
"16669",32809,2024
"16670",32504,2023
"16671",32810,2023
"16672",32245,2014
"16673",32246,2014
"16674",32551,2014
"16675",32552,2014
"16676",32245,2015
"16677",32246,2015
"16678",32551,2015
"16679",32552,2015
"16680",32552,2023
"16681",32552,2024
